Bus3
最小,-25.876922607421875,最大,0.9342173337936401
最小,-25.88176727294922,最大,0.9342173337936401
最小,-25.880970001220703,最大,0.9342173337936401
最小,-25.880390167236328,最大,0.9342173337936401
最小,-25.876922607421875,最大,0.9342173337936401
最小,-25.88176727294922,最大,0.9342173337936401
最小,-25.880390167236328,最大,0.9342173337936401
最小,-25.876922607421875,最大,0.9342173337936401
最小,-25.880390167236328,最大,0.9342173337936401
Car5
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.25070571899414,最大,1.0008569955825806
最小,-23.2103271484375,最大,1.0008600950241089
最小,-22.918630599975586,最大,1.0008561611175537
最小,-23.260271072387695,最大,1.0008593797683716
最小,-23.237218856811523,最大,1.000859260559082
最小,-23.180509567260742,最大,1.000859260559082
最小,-23.21852684020996,最大,1.0008583068847656
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.25070571899414,最大,1.0008569955825806
最小,-23.2103271484375,最大,1.0008600950241089
最小,-22.918630599975586,最大,1.0008561611175537
最小,-23.260271072387695,最大,1.0008593797683716
最小,-23.237218856811523,最大,1.000859260559082
最小,-23.180509567260742,最大,1.000859260559082
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.25070571899414,最大,1.0008569955825806
最小,-23.2103271484375,最大,1.0008600950241089
最小,-22.918630599975586,最大,1.0008561611175537
最小,-23.260271072387695,最大,1.0008593797683716
最小,-23.237218856811523,最大,1.000859260559082
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.25070571899414,最大,1.0008569955825806
最小,-23.2103271484375,最大,1.0008600950241089
最小,-22.918630599975586,最大,1.0008561611175537
最小,-23.260271072387695,最大,1.0008593797683716
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.25070571899414,最大,1.0008569955825806
最小,-23.2103271484375,最大,1.0008600950241089
最小,-22.918630599975586,最大,1.0008561611175537
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.25070571899414,最大,1.0008569955825806
最小,-23.2103271484375,最大,1.0008600950241089
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.25070571899414,最大,1.0008569955825806
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.260433197021484,最大,1.0008600950241089
最小,-23.252212524414062,最大,1.0008593797683716
最小,-23.232168197631836,最大,1.0072951316833496
最小,-23.252212524414062,最大,1.0008593797683716
Car7
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.387733459472656,最大,0.9770762920379639
最小,-18.404502868652344,最大,0.9770728349685669
最小,-18.404985427856445,最大,0.9770742058753967
最小,-18.3781795501709,最大,0.9770727753639221
最小,-18.39515495300293,最大,0.9766985177993774
最小,-18.39756202697754,最大,0.9770730137825012
最小,-18.39451026916504,最大,0.9770717620849609
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.387733459472656,最大,0.9770762920379639
最小,-18.404502868652344,最大,0.9770728349685669
最小,-18.404985427856445,最大,0.9770742058753967
最小,-18.3781795501709,最大,0.9770727753639221
最小,-18.39515495300293,最大,0.9766985177993774
最小,-18.39756202697754,最大,0.9770730137825012
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.387733459472656,最大,0.9770762920379639
最小,-18.404502868652344,最大,0.9770728349685669
最小,-18.404985427856445,最大,0.9770742058753967
最小,-18.3781795501709,最大,0.9770727753639221
最小,-18.39515495300293,最大,0.9766985177993774
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.387733459472656,最大,0.9770762920379639
最小,-18.404502868652344,最大,0.9770728349685669
最小,-18.404985427856445,最大,0.9770742058753967
最小,-18.3781795501709,最大,0.9770727753639221
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.387733459472656,最大,0.9770762920379639
最小,-18.404502868652344,最大,0.9770728349685669
最小,-18.404985427856445,最大,0.9770742058753967
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.387733459472656,最大,0.9770762920379639
最小,-18.404502868652344,最大,0.9770728349685669
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.387733459472656,最大,0.9770762920379639
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.3887939453125,最大,0.9770761728286743
最小,-18.375389099121094,最大,0.9770810604095459
最小,-18.367618560791016,最大,0.9770779013633728
最小,-18.375389099121094,最大,0.9770810604095459
Car9
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.712308883666992,最大,0.9775418639183044
最小,-25.27306365966797,最大,0.9775418639183044
最小,-25.672866821289062,最大,0.9775408506393433
最小,-25.376201629638672,最大,0.9775420427322388
最小,-25.841642379760742,最大,0.9775406122207642
最小,-25.788450241088867,最大,0.9775416851043701
最小,-25.699207305908203,最大,0.9775418639183044
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.712308883666992,最大,0.9775418639183044
最小,-25.27306365966797,最大,0.9775418639183044
最小,-25.672866821289062,最大,0.9775408506393433
最小,-25.376201629638672,最大,0.9775420427322388
最小,-25.841642379760742,最大,0.9775406122207642
最小,-25.788450241088867,最大,0.9775416851043701
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.712308883666992,最大,0.9775418639183044
最小,-25.27306365966797,最大,0.9775418639183044
最小,-25.672866821289062,最大,0.9775408506393433
最小,-25.376201629638672,最大,0.9775420427322388
最小,-25.841642379760742,最大,0.9775406122207642
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.712308883666992,最大,0.9775418639183044
最小,-25.27306365966797,最大,0.9775418639183044
最小,-25.672866821289062,最大,0.9775408506393433
最小,-25.376201629638672,最大,0.9775420427322388
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.712308883666992,最大,0.9775418639183044
最小,-25.27306365966797,最大,0.9775418639183044
最小,-25.672866821289062,最大,0.9775408506393433
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.712308883666992,最大,0.9775418639183044
最小,-25.27306365966797,最大,0.9775418639183044
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.712308883666992,最大,0.9775418639183044
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.845003128051758,最大,0.9775418043136597
最小,-25.310813903808594,最大,0.9775418639183044
最小,-25.60356330871582,最大,0.9780120253562927
最小,-25.310813903808594,最大,0.9775418639183044
Car10
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-25.097402572631836,最大,0.9766344428062439
最小,-25.169342041015625,最大,0.9766415953636169
最小,-25.09743309020996,最大,0.9766420722007751
最小,-24.864459991455078,最大,0.9766377210617065
最小,-25.215742111206055,最大,0.9766384363174438
最小,-25.22340965270996,最大,0.9766454696655273
最小,-25.319049835205078,最大,0.9766393899917603
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-25.097402572631836,最大,0.9766344428062439
最小,-25.169342041015625,最大,0.9766415953636169
最小,-25.09743309020996,最大,0.9766420722007751
最小,-24.864459991455078,最大,0.9766377210617065
最小,-25.215742111206055,最大,0.9766384363174438
最小,-25.22340965270996,最大,0.9766454696655273
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-25.097402572631836,最大,0.9766344428062439
最小,-25.169342041015625,最大,0.9766415953636169
最小,-25.09743309020996,最大,0.9766420722007751
最小,-24.864459991455078,最大,0.9766377210617065
最小,-25.215742111206055,最大,0.9766384363174438
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-25.097402572631836,最大,0.9766344428062439
最小,-25.169342041015625,最大,0.9766415953636169
最小,-25.09743309020996,最大,0.9766420722007751
最小,-24.864459991455078,最大,0.9766377210617065
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-25.097402572631836,最大,0.9766344428062439
最小,-25.169342041015625,最大,0.9766415953636169
最小,-25.09743309020996,最大,0.9766420722007751
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-25.097402572631836,最大,0.9766344428062439
最小,-25.169342041015625,最大,0.9766415953636169
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-25.097402572631836,最大,0.9766344428062439
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-25.005538940429688,最大,0.9766421914100647
最小,-24.964984893798828,最大,0.9766340255737305
最小,-25.005205154418945,最大,0.9764684438705444
最小,-24.964984893798828,最大,0.9766340255737305
RSF5
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.563759941651369e-07,最大,2.6800034046173096
最小,-5.309966581990011e-07,最大,2.680002450942993
最小,-5.619635885523167e-07,最大,2.6800031661987305
最小,-5.426385314422077e-07,最大,2.680002212524414
最小,-5.642914402415045e-07,最大,2.680002212524414
最小,-4.860607418777363e-07,最大,2.6800026893615723
最小,-5.305311105985311e-07,最大,2.6800029277801514
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.563759941651369e-07,最大,2.6800034046173096
最小,-5.309966581990011e-07,最大,2.680002450942993
最小,-5.619635885523167e-07,最大,2.6800031661987305
最小,-5.426385314422077e-07,最大,2.680002212524414
最小,-5.642914402415045e-07,最大,2.680002212524414
最小,-4.860607418777363e-07,最大,2.6800026893615723
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.563759941651369e-07,最大,2.6800034046173096
最小,-5.309966581990011e-07,最大,2.680002450942993
最小,-5.619635885523167e-07,最大,2.6800031661987305
最小,-5.426385314422077e-07,最大,2.680002212524414
最小,-5.642914402415045e-07,最大,2.680002212524414
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.563759941651369e-07,最大,2.6800034046173096
最小,-5.309966581990011e-07,最大,2.680002450942993
最小,-5.619635885523167e-07,最大,2.6800031661987305
最小,-5.426385314422077e-07,最大,2.680002212524414
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.563759941651369e-07,最大,2.6800034046173096
最小,-5.309966581990011e-07,最大,2.680002450942993
最小,-5.619635885523167e-07,最大,2.6800031661987305
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.563759941651369e-07,最大,2.6800034046173096
最小,-5.309966581990011e-07,最大,2.680002450942993
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.563759941651369e-07,最大,2.6800034046173096
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-4.879228185927786e-07,最大,2.6800029277801514
最小,-5.621964191959705e-07,最大,2.680001735687256
最小,-5.112058829581656e-07,最大,2.6800026893615723
最小,-5.621964191959705e-07,最大,2.680001735687256
RSF8
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-9.723357834445778e-07,最大,2.6800038814544678
最小,-1.0261196621286217e-06,最大,2.6800012588500977
最小,-1.148355863733741e-06,最大,2.680001974105835
最小,-1.09294217054412e-06,最大,2.680002450942993
最小,-1.0815333553182427e-06,最大,2.6800012588500977
最小,-1.0163407750951592e-06,最大,2.6800007820129395
最小,-1.0046992429124657e-06,最大,2.6800031661987305
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-9.723357834445778e-07,最大,2.6800038814544678
最小,-1.0261196621286217e-06,最大,2.6800012588500977
最小,-1.148355863733741e-06,最大,2.680001974105835
最小,-1.09294217054412e-06,最大,2.680002450942993
最小,-1.0815333553182427e-06,最大,2.6800012588500977
最小,-1.0163407750951592e-06,最大,2.6800007820129395
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-9.723357834445778e-07,最大,2.6800038814544678
最小,-1.0261196621286217e-06,最大,2.6800012588500977
最小,-1.148355863733741e-06,最大,2.680001974105835
最小,-1.09294217054412e-06,最大,2.680002450942993
最小,-1.0815333553182427e-06,最大,2.6800012588500977
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-9.723357834445778e-07,最大,2.6800038814544678
最小,-1.0261196621286217e-06,最大,2.6800012588500977
最小,-1.148355863733741e-06,最大,2.680001974105835
最小,-1.09294217054412e-06,最大,2.680002450942993
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-9.723357834445778e-07,最大,2.6800038814544678
最小,-1.0261196621286217e-06,最大,2.6800012588500977
最小,-1.148355863733741e-06,最大,2.680001974105835
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-9.723357834445778e-07,最大,2.6800038814544678
最小,-1.0261196621286217e-06,最大,2.6800012588500977
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-9.723357834445778e-07,最大,2.6800038814544678
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.1355500646459404e-06,最大,2.6800010204315186
最小,-1.0205317266809288e-06,最大,2.680004358291626
最小,-1.0445133966641151e-06,最大,2.680002450942993
最小,-1.0205317266809288e-06,最大,2.680004358291626
